Rider ID,Age 0ya,UCI Team 0ya,Price 0ya,Score 0ya,Observation Year,Rider Name,Country,Age 1ya,UCI Team 1ya,Price 1ya,Score 1ya,Age 2ya,UCI Team 2ya,Price 2ya,Score 2ya,Age 3ya,UCI Team 3ya,Price 3ya,Score 3ya,Age 4ya,UCI Team 4ya,Price 4ya,Score 4ya,Age 5ya,UCI Team 5ya,Price 5ya,Score 5ya,Age 6ya,UCI Team 6ya,Price 6ya,Score 6ya,Age 7ya,UCI Team 7ya,Price 7ya,Score 7ya,Age 8ya,UCI Team 8ya,Price 8ya,Score 8ya
2108,33.0,SRA,1.0,60.0,2012,Jessica Glasbergen,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,28.0,XYZ,1.0,60.0,2012,Katarina Hranaiova,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,27.0,ATT,1.0,60.0,2012,Mei Yu Hsiao,TPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,34.0,VIO,1.0,55.0,2012,Sarah Storey,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,19.0,HPU,1.0,55.0,2012,Thea Thorsen,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,24.0,SKI,1.0,53.0,2012,Monique van de Ree,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,22.0,SKI,1.0,53.0,2012,Esra Tromp,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,19.0,SKI,1.0,53.0,2012,Kelly Markus,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,37.0,EXG,4.0,50.0,2012,Rhae-Christie Shaw,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,24.0,VLL,1.0,50.0,2012,Latoya Brulee,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,34.0,LNL,1.0,50.0,2012,Marijn de Vries,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,25.0,VAI,1.0,50.0,2012,Valentina Bastianelli,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,19.0,XYZ,1.0,50.0,2012,Aleksandra Chekina,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,31.0,XYZ,1.0,50.0,2012,Sophie Creux,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,23.0,BCF,1.0,50.0,2012,Emma Crum,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,35.0,KRE,1.0,50.0,2012,Lensy Debboudt,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,19.0,GPC,1.0,50.0,2012,Huang Dong Yan,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,27.0,XYZ,1.0,50.0,2012,Marta Kozakiewicz,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,19.0,RUS,1.0,45.0,2012,Alina Bondarenko,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,22.0,RBW,2.0,42.0,2012,Lauren Kitchen,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,31.0,HPU,4.0,40.0,2012,Sara Mustonen,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,29.0,BPK,1.0,40.0,2012,Elke Gebhardt,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,20.0,GSD,1.0,40.0,2012,Lucie Pader,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,19.0,DLT,1.0,40.0,2012,Anouska Koster,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,23.0,XYZ,1.0,40.0,2012,Olena Pavlukhina,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,23.0,FUT,1.0,35.0,2012,Fiona Dutriaux,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,35.0,MIC,1.0,35.0,2012,Veronica Leal Balderas,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,19.0,DLT,1.0,35.0,2012,Pauliena Rooijakkers,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,23.0,AGG,1.0,33.0,2012,Jessica Kihlbom,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,24.0,EXG,2.0,30.0,2012,Jaquelyn Crowell,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,23.0,KLT,1.0,30.0,2012,Anne Arnouts,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,38.0,DPD,1.0,30.0,2012,Nathalie van Gogh,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,28.0,XYZ,1.0,30.0,2012,Marie-Laure Cloarec,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,20.0,DPD,1.0,30.0,2012,Julie Leth,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,20.0,XYZ,1.0,30.0,2012,Miriam Bjornsrud,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,34.0,DPZ,1.0,30.0,2012,Giulia Donato,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,24.0,XYZ,1.0,30.0,2012,Anna Evseeva,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,37.0,XYZ,1.0,30.0,2012,Manuela Hartl,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,33.0,HPU,1.0,30.0,2012,Tone Hatteland Lima,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,43.0,XYZ,1.0,30.0,2012,Debbie Milne,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,18.0,XYZ,1.0,30.0,2012,Eva Mottet,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,29.0,LKT,1.0,30.0,2012,Fanny Riberot,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,23.0,DPD,1.0,30.0,2012,Eileen Roe,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,23.0,TOG,1.0,30.0,2012,Doris Schweizer,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,23.0,GCV,1.0,30.0,2012,Chiara Vanni,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,20.0,AGG,1.0,28.0,2012,Hanna Nilsson,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,24.0,FUT,2.0,25.0,2012,Julie Beveridge,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,21.0,DLT,2.0,25.0,2012,Winanda Spoor,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,26.0,DLT,2.0,25.0,2012,Janneke Ensing,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,25.0,OPK,1.0,25.0,2012,Lex Albrecht,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,28.0,XYZ,1.0,25.0,2012,Nina Ovcharenko,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,28.0,XYZ,1.0,25.0,2012,Amy Bradley,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,23.0,XYZ,1.0,25.0,2012,Gillian Carleton,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,24.0,XYZ,1.0,25.0,2012,Kelly Gambier,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,19.0,VIT,1.0,25.0,2012,Mieke Kröger,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,21.0,XYZ,1.0,25.0,2012,Rozanne Slik,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,22.0,HPU,1.0,25.0,2012,Marie Voreland,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,28.0,LBL,8.0,20.0,2012,Ludivine Henrion,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,24.0,KLT,2.0,20.0,2012,Nathalie Lamborelle,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,30.0,LBL,1.0,20.0,2012,Robyn De Groot,RSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,33.0,KLT,1.0,20.0,2012,Martina Corazza,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,19.0,SLT,1.0,20.0,2012,Celine Van Severen,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,31.0,XYZ,1.0,20.0,2012,Esther Fennel,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,21.0,KSK,1.0,20.0,2012,Jacqueline Hahn,AUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,25.0,LBL,1.0,20.0,2012,Ann Sophie Duyck,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,33.0,XYZ,1.0,20.0,2012,Clemilda Fernandes Silva,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,32.0,XYZ,1.0,20.0,2012,Mette Fugl Rasmussen,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,21.0,VDK,1.0,20.0,2012,Jasmin Hurikino,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,24.0,DPZ,1.0,20.0,2012,Edita Janeliunaite,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,19.0,BWL,1.0,20.0,2012,Fie Larsen,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,19.0,BPK,1.0,20.0,2012,Dalia Muccioli,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,19.0,BWL,1.0,20.0,2012,Nina Nielsen,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,26.0,LBL,1.0,20.0,2012,Kim Schoonbaert,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,21.0,VAI,1.0,20.0,2012,Aleksandra Sosenko,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,23.0,KLT,1.0,20.0,2012,Annelies Van Doorslaer,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,35.0,AGG,1.0,18.0,2012,Malin Rydlund,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,25.0,AGG,1.0,18.0,2012,Beata Sandström,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,21.0,SLT,1.0,16.0,2012,Birgit Lavrijssen,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,33.0,XYZ,1.0,16.0,2012,Tine Andreassen,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,24.0,SLT,1.0,16.0,2012,Kimberly Buyl,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,20.0,SLT,1.0,16.0,2012,Claudia Koster,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,27.0,XYZ,1.0,16.0,2012,Anne-Katrine Meland,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,31.0,SLT,1.0,16.0,2012,Inge Roggeman,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,23.0,SLT,1.0,16.0,2012,Geerike Schreurs,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,34.0,XYZ,1.0,16.0,2012,Camilla Sørgjerd,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,34.0,OPK,1.0,15.0,2012,Janel Holcomb,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,30.0,FCS,1.0,15.0,2012,Kathryn Donovan,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,28.0,XYZ,1.0,15.0,2012,Lindsay Bayer,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,32.0,NXX,1.0,15.0,2012,Daniela Gass,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,18.0,XYZ,1.0,15.0,2012,Justine Morinaud,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,20.0,VAI,1.0,15.0,2012,Anna Trevisi,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,17.0,XYZ,1.0,15.0,2012,Kaat Van der Meulen,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,30.0,XYZ,1.0,14.0,2012,Anna Lindström,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,34.0,XYZ,1.0,14.0,2012,Jutta Nieminen,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,31.0,FCL,1.0,14.0,2012,Sari Saarelainen,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,32.0,LKT,2.0,10.0,2012,Eneritz Iturriagaechevarria,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,25.0,VLL,1.0,10.0,2012,Ine Beyen,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,24.0,JVA,1.0,10.0,2012,Silke Kogelman,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,22.0,XYZ,1.0,10.0,2012,Aejung Lee,KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,18.0,RES,1.0,10.0,2012,Ashlynn Van Baarle,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,21.0,VLL,1.0,10.0,2012,Anisha Vekemans,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,38.0,DLT,1.0,5.0,2012,Elena Chalykh,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,24.0,XYZ,1.0,5.0,2012,Sutharat Boonsawat,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,28.0,KLT,20.0,0.0,2012,Grace Verbeke,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,24.0,TOG,8.0,0.0,2012,Elena Berlato,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,21.0,DPZ,6.0,0.0,2012,Rossella Callovi,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,30.0,HPU,6.0,0.0,2012,Sylwia Kapusta-Szydlak,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,35.0,BPD,4.0,0.0,2012,Ruth Corset,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,39.0,TIB,4.0,0.0,2012,Meredith Miller,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,31.0,TIB,4.0,0.0,2012,Erinne Willock,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,32.0,DLT,4.0,0.0,2012,Irene van den Broek,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,26.0,XYZ,2.0,0.0,2012,Danielys Garcia Buitrago,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,20.0,XYZ,2.0,0.0,2012,Hanna Solovey,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,29.0,FCL,4.0,0.0,2012,Catherine Cheatley,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,27.0,ZZZ,10.0,0.0,2012,Mara Abbott,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,27.0,LKT,2.0,0.0,2012,Yulia Ilinikh,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,34.0,GSD,2.0,0.0,2012,Siobhan Horgan,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,20.0,EXG,2.0,0.0,2012,Coryn Rivera,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,26.0,KLT,2.0,0.0,2012,Annalisa Cucinotta,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,23.0,BIG,2.0,0.0,2012,Elodie Hegoburu,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,27.0,XYZ,2.0,0.0,2012,Maria Briceno,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2180,21.0,XYZ,2.0,0.0,2012,Elizaveta Oshurkova,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,34.0,TIB,2.0,0.0,2012,Jennifer Purcell,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,20.0,BPD,2.0,0.0,2012,Lilibeth Chacon,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,24.0,XYZ,1.0,0.0,2012,Lesya Kalitovska,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,22.0,BIG,2.0,0.0,2012,Mélodie Lesueur,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,22.0,NXX,2.0,0.0,2012,Anna Bianca Schnitzmeier,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,28.0,DEB,1.0,0.0,2012,Ludivine Loze,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,23.0,TIB,1.0,0.0,2012,Lindsey Myers,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,30.0,XYZ,1.0,0.0,2012,Heleen van Vliet,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,26.0,SKI,4.0,0.0,2012,Regina Bruins,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,22.0,XYZ,1.0,0.0,2012,Hanna Amend,GER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,25.0,VLL,1.0,0.0,2012,Sjoukje Dufoer,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,49.0,XYZ,1.0,0.0,2012,Sue Schlatter,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,26.0,FUT,2.0,0.0,2012,Emmanuelle Merlot,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,30.0,EXG,2.0,0.0,2012,Heather Logan-Sprenger,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,25.0,KLT,2.0,0.0,2012,Marie Lindberg,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,42.0,BCF,2.0,0.0,2012,Magdalena De Saint Jean,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,25.0,HPU,2.0,0.0,2012,Frøydis Waersted,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,30.0,XYZ,1.0,0.0,2012,Fanny Alvarez,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,39.0,NOW,1.0,0.0,2012,Christina Gokey-Smith,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,43.0,XYZ,1.0,0.0,2012,Camilla Hott-Johansen,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,22.0,MFP,1.0,0.0,2012,Danielle Rowe (King),GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,24.0,XYZ,1.0,0.0,2012,Ausrine Trebaite,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,44.0,NOW,2.0,0.0,2012,Anne Samplonius,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,25.0,XYZ,1.0,0.0,2012,Svitlana Galyuk,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,25.0,DLT,1.0,0.0,2012,Lieselot Decroix,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,24.0,GPC,1.0,0.0,2012,Li Huang,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,31.0,MFP,1.0,0.0,2012,Helen Wyman,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,22.0,XYZ,1.0,0.0,2012,Leidy Salazar,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,24.0,RUI,1.0,0.0,2012,Noortje Tabak,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,40.0,BCF,1.0,0.0,2012,Claire Thomas,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,21.0,XYZ,1.0,0.0,2012,Ludy Correa,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,38.0,PWM,1.0,0.0,2012,Liza Rachetto,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,29.0,EXG,1.0,0.0,2012,Lauren Tamayo,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,20.0,XYZ,1.0,0.0,2012,Gleydimar Tapia,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,24.0,XYZ,1.0,0.0,2012,Rushlee Buchanan,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,23.0,XYZ,1.0,0.0,2012,Mirjam Schwager,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,37.0,MIC,1.0,0.0,2012,Karin Aune,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,37.0,XYZ,1.0,0.0,2012,Kathryn Bertine,SKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,27.0,XYZ,1.0,0.0,2012,Alna Burato,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,21.0,XYZ,1.0,0.0,2012,Annette Edmondson,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,24.0,MIC,1.0,0.0,2012,Sara Grifi,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,25.0,LKT,1.0,0.0,2012,Anna Potokina,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,21.0,MFP,1.0,0.0,2012,Hannah Rich,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,27.0,XYZ,1.0,0.0,2012,Stephanie Viel,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,19.0,XYZ,1.0,0.0,2012,Marlene Wintgens,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,35.0,DEB,1.0,0.0,2012,Leire Olaberria,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,21.0,XYZ,1.0,0.0,2012,Michelle Quaade,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,22.0,XYZ,1.0,0.0,2012,Sanne Cant,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,32.0,XYZ,1.0,0.0,2012,Anna Harkowska,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,28.0,XYZ,1.0,0.0,2012,Elena Kuchinskaya,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,39.0,XYZ,1.0,0.0,2012,Jeannie Kuhajec,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,21.0,OPK,1.0,0.0,2012,Courteney Lowe,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,26.0,BPD,1.0,0.0,2012,Paola Munoz Grandon,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,32.0,XYZ,1.0,0.0,2012,Serena Sheridan,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,26.0,XYZ,1.0,0.0,2012,Nathaly Velazco,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,25.0,SLU,2.0,0.0,2012,Ally Stacher,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,22.0,XYZ,1.0,0.0,2012,Arielys Bello,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,36.0,FCL,1.0,0.0,2012,Rosane Kirch,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,26.0,GSD,1.0,0.0,2012,Eugenie Mermillod,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,24.0,MFP,1.0,0.0,2012,Joanna Rowsell,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,21.0,XYZ,1.0,0.0,2012,Kendelle Hodges,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,21.0,BIG,1.0,0.0,2012,Steffi Jamoneau,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,20.0,BPD,1.0,0.0,2012,Bianca Martin Ortega,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,23.0,XYZ,1.0,0.0,2012,Josephine Tomic,AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,23.0,SKI,1.0,0.0,2012,Anne de Wildt,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,23.0,BPK,4.0,0.0,2012,Eleonora Patuzzo,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,32.0,TIB,1.0,0.0,2012,Veronique Fortin,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,22.0,NOW,1.0,0.0,2012,Ashley James,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,33.0,XYZ,1.0,0.0,2012,Karelia Machado,VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,30.0,LNL,1.0,0.0,2012,Madelene Olsson,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,22.0,FCL,1.0,0.0,2012,Federica Primavera,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,25.0,XYZ,1.0,0.0,2012,Lisanne Soemanta,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,26.0,GPC,1.0,0.0,2012,Wan Yiu Jamie Wong,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,24.0,XYZ,1.0,0.0,2012,Anna Nahirna,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,18.0,XYZ,1.0,0.0,2012,Hannah Layland,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,33.0,XYZ,1.0,0.0,2012,Caroline Ryan,IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,23.0,XYZ,1.0,0.0,2012,Jessica Schneeberger,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,19.0,FUT,1.0,0.0,2012,Manon Souyris,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,26.0,SRA,1.0,0.0,2012,Juliette Wigbold,NED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
